poem_id	stanza_id	line_id	total_lines_in_stanza	total_stanzas_in_poem	id_stanza_in_poem	id_line_in_stanza	author	pub_year	period	title	line_text	emotion1anno1	emotion2anno1	emotion1anno2	emotion2anno2	measure	i_measure	s_measure	foot_meter	meter	feet	caesura_rhythm	main_accents	caesuras	rhyme_schema	enjambement	cadence	foot_inversion	chol_iambic	relaxed_syllables
32	173	859	4	4	1	3	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Der Straßentrakte: Trams auf Eisenschienen,	Vitality	NONE	Vitality	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02010:102010:	02010102010	....:.....:	abba	3	female	False	False	False
32	173	860	4	4	1	4	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Automobile und den Menschenmüll.	Vitality	NONE	Vitality	NONE	iambic.penta.invert	iambic.penta	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	00020:00201:	0002000201	....:....:	abba	5	male	True	False	False
32	174	861	4	4	2	1	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Die Menschen rinnen über den Asphalt,	Vitality	NONE	Vitality	Beauty/Joy	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102000002:	0102000002	.........:	abba	3	male	False	False	False
32	174	862	4	4	2	2	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Ameisenemsig, wie Eidechsen flink.	Vitality	NONE	Vitality	Beauty/Joy	dactylic.tetra	dactylic.tetra	dactylic	+-|-+|--+|--+|	+--+--+--+	.:.:..:..:	20010:01002:	2001001002	....:....:	abba	5	male	False	False	False
32	174	863	4	4	2	3	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Stirne und Hände, von Gedanken blink,	Vitality	NONE	Beauty/Joy	Vitality	iambic.penta.invert	iambic.penta	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	20020:00201:	2002000201	....:....:	abba	3	male	True	False	False
32	174	864	4	4	2	4	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Schwimmen wie Sonnenlicht durch dunklen Wald.	Vitality	NONE	Beauty/Joy	Vitality	iambic.penta.invert	iambic.penta	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	1002000102:	1002000102	.........:	abba	5	male	True	False	False
32	175	865	3	4	3	1	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Nachtregen hüllt den Platz in eine Höhle,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta.invert	iambic.penta	iambic	+-|-+|-+|-+|-+|-	+--+-+-+-+-	.:.:.:.:.:.	21000200020:	21000200020	..........:	aba	5_CC	female	True	False	False
32	175	866	3	4	3	2	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Wo Fledermäuse, weiß, mit Flügeln schlagen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02010:2:02010:	02010202010	....::....:	aba	4	female	False	False	False
32	175	867	3	4	3	3	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Und lila Quallen liegen-bunte Öle;	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0102020:1020:	01020201020	......:...:	aba	3	female	False	False	False
32	176	868	3	4	4	1	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Die mehren sich, zerschnitten von den Wagen. -	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0201:0100020:	02010100020	...:......:	abb	5	female	False	False	False
32	176	869	3	4	4	2	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Aufspritzt Berlin, des Tages glitzernd Nest,	Uneasiness	NONE	Uneasiness	NONE	iambic.penta.invert	iambic.penta	iambic	+-|-+|-+|-+|-+|	+--+-+-+-+	.:.:.:.:.:	1002:020102:	1002020102	...:.....:	abb	3	male	True	False	False
32	176	870	3	4	4	3	Boldt, Paul	1912	Expressionismus	Auf der Terrasse des Café Josty	Vom Rauch der Nacht wie Eiter einer Pest.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102010002:	0102010002	.........:	abb	5	male	False	False	False
33	177	871	4	3	1	1	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	Sein Blick ist vom Vorübergehn der Stäbe	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02:000201020:	02000201020	.:........:	abba	3	female	False	False	False
33	177	872	4	3	1	2	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	so müd geworden, dass er nichts mehr hält.	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	02010:00102:	0201000102	....:....:	abba	5	male	False	False	False
33	177	873	4	3	1	3	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	Ihm ist, als ob es tausend Stäbe gäbe	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02:000102010:	02000102010	.:........:	abba	3	female	False	False	False
33	177	874	4	3	1	4	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	und hinter tausend Stäben keine Welt.	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0201020102:	0201020102	.........:	abba	5	male	False	False	False
33	178	875	4	3	2	1	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	Der weiche Gang geschmeidig starker Schritte,	Sadness	Annoyance	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01020101020:	01020101020	..........:	abba	4_CC	female	False	False	False
33	178	876	4	3	2	2	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	der sich im allerkleinsten Kreise dreht,	Sadness	Annoyance	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0002010201	0002010201	..........	abba	4	male	False	False	False
33	178	877	4	3	2	3	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	ist wie ein Tanz von Kraft um eine Mitte,	Sadness	Annoyance	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00010200020:	00010200020	..........:	abba	5_CC	female	False	False	False
33	178	878	4	3	2	4	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	in der betäubt ein großer Wille steht.	Sadness	Annoyance	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0002010201:	0002010201	.........:	abba	5	male	False	False	False
33	179	879	4	3	3	1	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	Nur manchmal schiebt der Vorhang der Pupille	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01000200020	01000200020	...........	abba	3	female	False	False	False
33	179	880	4	3	3	2	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	sich lautlos auf -. Dann geht ein Bild hinein,	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0201:000201:	0201000201	...:.....:	abba	3	male	False	False	False
33	179	881	4	3	3	3	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	geht durch der Glieder angespannte Stille -	Sadness	NONE	Sadness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	10020100020:	10020100020	..........:	abba	4	female	False	False	False
33	179	882	4	3	3	4	Rilke, Rainer Maria	1902	Symbolismus	Der Panther	und hört im Herzen auf zu sein.	Sadness	NONE	Sadness	NONE	iambic.tetra	iambic.tetra	iambic	-+|-+|-+|-+|	-+-+-+-+	.:.:.:.:	01020001:	01020001	.......:	abba	5	male	False	False	False
34	180	883	8	2	1	1	Eichendorff, Joseph von	1834	Romantik	Lockung	Hörst du nicht die Bäume rauschen	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	20001020:	20001020	.......:	ababcdcd	3	female	False	False	False
34	180	884	8	2	1	2	Eichendorff, Joseph von	1834	Romantik	Lockung	Draußen durch die stille Rund?	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	2000102:	2000102	......:	ababcdcd	5	male	False	False	False
34	180	885	8	2	1	3	Eichendorff, Joseph von	1834	Romantik	Lockung	Lockts dich nicht, hinabzulauschen	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	200:02010:	20002010	..:....:	ababcdcd	3	female	False	False	False
34	180	886	8	2	1	4	Eichendorff, Joseph von	1834	Romantik	Lockung	Von dem Söller in den Grund,	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	0020002:	0020002	......:	ababcdcd	5_CC	male	False	False	False
34	180	887	8	2	1	5	Eichendorff, Joseph von	1834	Romantik	Lockung	Wo die vielen Bäche gehen	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00102010:	00102010	.......:	ababcdcd	3	female	False	False	False
34	180	888	8	2	1	6	Eichendorff, Joseph von	1834	Romantik	Lockung	Wunderbar im Mondenschein	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	2010201:	2010201	......:	ababcdcd	4	male	False	False	False
34	180	889	8	2	1	7	Eichendorff, Joseph von	1834	Romantik	Lockung	Und die stillen Schlösser sehen	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00102010:	00102010	.......:	ababcdcd	3	female	False	False	False
34	180	890	8	2	1	8	Eichendorff, Joseph von	1834	Romantik	Lockung	In den Fluß vom hohen Stein?	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	0020102:	0020102	......:	ababcdcd	5	male	False	False	False
34	181	891	8	2	2	1	Eichendorff, Joseph von	1834	Romantik	Lockung	Kennst du noch die irren Lieder	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	20001020:	20001020	.......:	ababcdcd	3	female	False	False	False
34	181	892	8	2	2	2	Eichendorff, Joseph von	1834	Romantik	Lockung	Aus der alten, schönen Zeit?	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	0020102:	0020102	......:	ababcdcd	5	male	False	False	False
34	181	893	8	2	2	3	Eichendorff, Joseph von	1834	Romantik	Lockung	Sie erwachen alle wieder	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00200020:	00200020	.......:	ababcdcd	3	female	False	False	False
34	181	894	8	2	2	4	Eichendorff, Joseph von	1834	Romantik	Lockung	Nachts in Waldeseinsamkeit,	Beauty/Joy	Nostalgia	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	2010201:	2010201	......:	ababcdcd	4	male	False	False	False
34	181	895	8	2	2	5	Eichendorff, Joseph von	1834	Romantik	Lockung	Wenn die Bäume träumend lauschen	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00201020:	00201020	.......:	ababcdcd	4	female	False	False	False
34	181	896	8	2	2	6	Eichendorff, Joseph von	1834	Romantik	Lockung	Und der Flieder duftet schwül	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	0020102:	0020102	......:	ababcdcd	4	male	False	False	False
34	181	897	8	2	2	7	Eichendorff, Joseph von	1834	Romantik	Lockung	Und im Fluß die Nixen rauschen –	Beauty/Joy	NONE	Beauty/Joy	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+-|	+-+-+-+-	.:.:.:.:	00202010:	00202010	.......:	ababcdcd	4	female	False	False	False
34	181	898	8	2	2	8	Eichendorff, Joseph von	1834	Romantik	Lockung	Komm herab, hier ists so kühl.	Vitality	NONE	Vitality	NONE	trochaic.tetra	trochaic.tetra	trochaic	+-|+-|+-|+	+-+-+-+	.:.:.:.	002:0102:	0020102	..:...:	ababcdcd	5	male	False	False	False
35	182	899	4	4	1	1	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Der Himmel fließt in steinernen Kanälen;	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01020100020:	01020100020	..........:	abba	5	female	False	False	False
35	182	900	4	4	1	2	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Denn zu Kanälen steilrecht ausgehauen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00020101020:	00020101020	..........:	abba	3	female	False	False	False
35	182	901	4	4	1	3	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Sind alle Straßen, voll vom Himmelblauen;	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01020:102010:	01020102010	....:.....:	abba	5	female	False	False	False
35	182	902	4	4	1	4	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Und Kuppeln gleichen Bojen, Schlote Pfählen	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	0201020:2020	02010202020	......:....	abba	2_NP	female	False	False	False
35	183	903	4	4	2	1	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Im Wasser. Schwarze Essendämpfe schwelen	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	020:10201020:	02010201020	..:.......:	abba	4	female	False	False	False
35	183	904	4	4	2	2	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Und sind wie Wasserpflanzen anzuschauen.	Uneasiness	NONE	Uneasiness	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	00020102010:	00020102010	..........:	abba	5	female	False	False	False
35	183	905	4	4	2	3	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Die Leben, die sich ganz am Grunde stauen,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	020:00102010:	02000102010	..:.......:	abba	4	female	False	False	False
35	183	906	4	4	2	4	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Beginnen sacht vom Himmel zu erzählen,	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	01020200010:	01020200010	..........:	abba	3	female	False	False	False
35	184	907	3	4	3	1	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Gemengt, entwirrt nach blauen Melodien.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	02:02:010002:	0202010002	.:.:.....:	abb	5	male	False	False	False
35	184	908	3	4	3	2	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Wie eines Wassers Bodensatz und Tand	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0001020102:	0001020102	.........:	abb	3	male	False	False	False
35	184	909	3	4	3	3	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	regt sie des Wassers Wille und Verstand	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	2001020002:	2001020002	.........:	abb	3	male	False	False	False
35	185	910	3	4	4	1	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Im Dünen, Kommen, Gehen, Gleiten, Ziehen.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	020:20:20:20:20:	02020202020	..:.:.:.:.:	abb	5	female	False	False	False
35	185	911	3	4	4	2	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Die Menschen sind wie grober bunter Sand	Beauty/Joy	NONE	Beauty/Joy	Awe/Sublime	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0200020102:	0200020102	.........:	abb	3	male	False	False	False
35	185	912	3	4	4	3	Loerke, Oskar	1911	Expressionismus	Blauer Abend in Berlin	Im linden Spiel der großen Wellenhand.	Beauty/Joy	NONE	Beauty/Joy	Awe/Sublime	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|	-+-+-+-+-+	.:.:.:.:.:	0102:010201:	0102010201	...:.....:	abb	5	male	False	False	False
36	186	913	18	1	1	1	Hoddis, Jakob van	1914	Expressionismus	Morgens	Ein starker Wind sprang empor.	Uneasiness	NONE	Uneasiness	NONE	iambic.tri.chol	iambic.tri	iambic	-+|-+|--+|	-+-+--+	.:.:..:	0102001:	0102001	......:	abcdeedffgghijiklm	4	male	False	True	False
36	186	914	18	1	1	2	Hoddis, Jakob van	1914	Expressionismus	Morgens	Öffnet des eisernen Himmels blutende Tore.	Uneasiness	NONE	Uneasiness	NONE	dactylic.di.plus	dactylic.di	dactylic	+--|+--|+-|+--|+-|	+--+--+-+--+-	..:..:.:..:.:	2001002010020:	2001002010020	............:	abcdeedffgghijiklm	4	female	False	False	False
36	186	915	18	1	1	3	Hoddis, Jakob van	1914	Expressionismus	Morgens	Schlägt an die Türme.	Uneasiness	NONE	Uneasiness	NONE	amphibrach.di.relaxed	amphibrach.di	amphibrach	+--|+-|	+--+-	..:.:	10020:	10020	....:	abcdeedffgghijiklm	3	female	False	False	True
36	186	916	18	1	1	4	Hoddis, Jakob van	1914	Expressionismus	Morgens	Hellklingend laut geschmeidig über die eherne Ebene der Stadt.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.septa.invert	iambic.septa	iambic	+--|+-|+-|+--|+--|+--|-+|	+--+-+-+--+--+---+	..:.:.:..:..:..:.:	010201000010020002:	010201000010020002	.................:	abcdeedffgghijiklm	5	male	True	False	False
36	186	917	18	1	1	5	Hoddis, Jakob van	1914	Expressionismus	Morgens	Die Morgensonne rußig. Auf Dämmen donnern Züge.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.hexa.relaxed	iambic.hexa	iambic	-+|-+|-+|--+|-+|-+|-	-+-+-+--+-+-+-	.:.:.:..:.:.:.	0201020:0201020:	02010200201020	......:......:	abcdeedffgghijiklm	5	female	False	False	True
36	186	918	18	1	1	6	Hoddis, Jakob van	1914	Expressionismus	Morgens	Durch Wolken pflügen goldne Engelpflüge.	Beauty/Joy	NONE	Beauty/Joy	NONE	iambic.penta	iambic.penta	iambic	-+|-+|-+|-+|-+|-	-+-+-+-+-+-	.:.:.:.:.:.	02010102010:	02010102010	..........:	abcdeedffgghijiklm	5	female	False	False	False
36	186	919	18	1	1	7	Hoddis, Jakob van	1914	Expressionismus	Morgens	Starker Wind über der bleichen Stadt.	Uneasiness	NONE	Beauty/Joy	NONE	unknown.measure.tetra	unknown.measure	unknown	+-|+--|-+|-+|	+-+---+-+	.:..:.:.:	102000102:	102000102	........:	abcdeedffgghijiklm	3	male	False	False	False
36	186	920	18	1	1	8	Hoddis, Jakob van	1914	Expressionismus	Morgens	Dampfer und Kräne erwachen am schmutzig fließenden Strom.	Uneasiness	NONE	Beauty/Joy	NONE	dactylic.tri.plus	dactylic.tri	dactylic	+--|+--|+--|+-|+--|+	+--+--+--+-+--+	..:..:..:.:..:.	100200200101002:	100200200101002	..............:	abcdeedffgghijiklm	5	male	False	False	False
36	186	921	18	1	1	9	Hoddis, Jakob van	1914	Expressionismus	Morgens	Verdrossen klopfen die Glocken am verwitterten Dom.	Uneasiness	NONE	Beauty/Joy	NONE	iambic.hexa.relaxed	iambic.hexa	iambic	-+|-+|--+|-+|-+|--+|	-+-+--+-+-+--+	.:.:..:.:.:..:	02010020001002:	02010020001002	.............:	abcdeedffgghijiklm	5	male	False	False	True
36	186	922	18	1	1	10	Hoddis, Jakob van	1914	Expressionismus	Morgens	Viele Weiber siehst du und Mädchen zur Arbeit gehn.	Vitality	NONE	Vitality	NONE	iambic.penta.relaxed	iambic.penta	iambic	--+|-+|--+|--+|-+|	--+-+--+--+-+	..:.:..:..:.:	002010:0100201:	0020100100201	.....:......:	abcdeedffgghijiklm	5	male	False	False	True
36	186	923	18	1	1	11	Hoddis, Jakob van	1914	Expressionismus	Morgens	Im bleichen Licht. Wild von der Nacht. Ihre Röcke wehn.	Vitality	NONE	Vitality	NONE	iambic.septa.relaxed	iambic.septa	iambic	-+|-+|+--+|+-|+-|+	-+-++--++-+-+	.:.:...:.:.:.	0102:1002:00201:	0102100200201	...:...:....:	abcdeedffgghijiklm	5	male	False	False	True
36	186	924	18	1	1	12	Hoddis, Jakob van	1914	Expressionismus	Morgens	Glieder zur Liebe geschaffen.	Vitality	NONE	Vitality	Annoyance	dactylic.tri	dactylic.tri	dactylic	+--|+--|+-|	+--+--+-	..:..:.:	20010020:	20010020	.......:	abcdeedffgghijiklm	3	female	False	False	False
36	186	925	18	1	1	13	Hoddis, Jakob van	1914	Expressionismus	Morgens	Hin zur Maschine und mürrischem Mühn.	Vitality	NONE	Vitality	Annoyance	iambic.tetra.chol	iambic.tetra	iambic	+-|+--|-+|--+|	+-+---+--+	.:..:.:..:	1002001002:	1002001002	.........:	abcdeedffgghijiklm	3	male	False	True	False
36	186	926	18	1	1	14	Hoddis, Jakob van	1914	Expressionismus	Morgens	Sieh in das zärtliche Licht.	Vitality	NONE	Vitality	Beauty/Joy	dactylic.tri	dactylic.tri	dactylic	+--|+--|+	+--+--+	..:..:.	2001002:	2001002	......:	abcdeedffgghijiklm	3	male	False	False	False
36	186	927	18	1	1	15	Hoddis, Jakob van	1914	Expressionismus	Morgens	In der Bäume zärtliches Grün.	Vitality	NONE	Vitality	Beauty/Joy	iambic.tri.chol	iambic.tri	iambic	--+|-+|--+|	--+-+--+	..:.:..:	00201002:	00201002	.......:	abcdeedffgghijiklm	5	male	False	True	False
36	186	928	18	1	1	16	Hoddis, Jakob van	1914	Expressionismus	Morgens	Horch! Die Spatzen schrein.	Vitality	NONE	Vitality	Beauty/Joy	trochaic.tri	trochaic.tri	trochaic	+-|+-|+	+-+-+	.:.:.	2:0201:	20201	:...:	abcdeedffgghijiklm	5	male	False	False	False
36	186	929	18	1	1	17	Hoddis, Jakob van	1914	Expressionismus	Morgens	Und draußen auf wilderen Feldern	Vitality	NONE	Vitality	Beauty/Joy	amphibrach.tri	amphibrach.tri	amphibrach	-+|--+|--+|-	-+--+--+-	.:..:..:.	020010020	020010020	.........	abcdeedffgghijiklm	3	female	False	False	False
36	186	930	18	1	1	18	Hoddis, Jakob van	1914	Expressionismus	Morgens	singen Lerchen.	Vitality	NONE	Vitality	Beauty/Joy	trochaic.di	trochaic.di	trochaic	+-|+-|	+-+-	.:.:	1020:	1020	...:	abcdeedffgghijiklm	5	female	False	False	False
37	187	931	4	4	1	1	Gryphius, Andreas	1640	Barock	Tränen in schwerer Krankheit	Mir ist, ich weiß nicht wie, ich seufze für und für.	Sadness	NONE	Sadness	NONE	alexandrine.iambic.hexa	alexandrine.iambic	alexandrine	-+|-+|-+|-+|-+|-+|	-+-+-+-+-+-+	.:.:.:.:.:.:	02:0201:020102:	020201020102	.:...:.....:	abba	5	male	False	False	False
37	187	932	4	4	1	2	Gryphius, Andreas	1640	Barock	Tränen in schwerer Krankheit	Ich weine Tag und Nacht; ich sitz' in tausend Schmerzen;	Sadness	NONE	Sadness	NONE	alexandrine.iambic.hexa	alexandrine.iambic	alexandrine	-+|-+|-+|-+|-+|-+|-	-+-+-+-+-+-+-	.:.:.:.:.:.:.	020102:0201020:	0201020201020	.....:......:	abba	4	female	False	False	False
37	187	933	4	4	1	3	Gryphius, Andreas	1640	Barock	Tränen in schwerer Krankheit	Und tausend fürcht' ich noch; die Kraft in meinem Herzen	Sadness	Uneasiness	Sadness	NONE	alexandrine.iambic.hexa	alexandrine.iambic	alexandrine	-+|-+|-+|-+|-+|-+|-	-+-+-+-+-+-+-	.:.:.:.:.:.:.	010200:0200010	0102000200010	.....:.......	abba	3	female	False	False	False
37	187	934	4	4	1	4	Gryphius, Andreas	1640	Barock	Tränen in schwerer Krankheit	Verschwindt, der Geist verschmacht', die Hände sinken mir.	Sadness	Uneasiness	Sadness	NONE	alexandrine.iambic.hexa	alexandrine.iambic	alexandrine	-+|-+|-+|-+|-+|-+|	-+-+-+-+-+-+	.:.:.:.:.:.:	02:0102:010200:	020102010200	.:...:.....:	abba	5	male	False	False	False
37	188	935	4	4	2	1	Gryphius, Andreas	1640	Barock	Tränen in schwerer Krankheit	Die Wangen werden bleich, der muntern Augen Zier	Uneasiness	Sadness	Sadness	NONE	alexandrine.iambic.hexa	alexandrine.iambic	alexandrine	-+|-+|-+|-+|-+|-+|	-+-+-+-+-+-+	.:.:.:.:.:.:	020102:020102:	020102020102	.....:.....:	abba	3	male	False	False	False
37	188	936	4	4	2	2	Gryphius, Andreas	1640	Barock	Tränen in schwerer Krankheit	Vergeht gleich als der Schein der schon verbrannten Kerzen.	Uneasiness	Sadness	Sadness	NONE	alexandrine.iambic.hexa	alexandrine.iambic	alexandrine	-+|-+|-+|-+|-+|-+|-	-+-+-+-+-+-+-	.:.:.:.:.:.:.	0200020001020:	0200020001020	............:	abba	5	female	False	False	False
