since feeling is first		

John Anderson , my jo , John ,	Beauty / Joy	Beauty / Joy
We clamb the hill thegither ;	Beauty / Joy	Beauty / Joy
And mony a cantie day , John ,	Beauty / Joy	Beauty / Joy
We "ve had wi ? ane anither :	Beauty / Joy	Beauty / Joy
Now we maun totter down , John ,	Beauty / Joy	Beauty / Joy
And hand in hand we "ll go ,	Beauty / Joy	Beauty / Joy
And sleep thegither at the foot ,	Beauty / Joy	Beauty / Joy
John Anderson , my jo .	Beauty / Joy	Beauty / Joy


Sonnet CXXIX		

The expense of spirit in a waste of shame	Uneasiness	Uneasiness
Is lust in action : and till action , lust	Uneasiness	Uneasiness
Is perjur "d , murderous , bloody , full of blame ,	Uneasiness	Uneasiness
Savage , extreme , rude , cruel , not to trust ;	Uneasiness	Uneasiness
Enjoy "d no sooner but despised straight ;	Uneasiness	Uneasiness
Past reason hunted ; and no sooner had ,	Uneasiness	Uneasiness
Past reason hated , as a swallow "d bait ,	Uneasiness	Uneasiness
On purpose laid to make the taker mad :	Uneasiness	Uneasiness
Mad in pursuit and in possession so ;	Sadness	Uneasiness
Had , having , and in quest , to have extreme ;	Sadness	Sadness
A bliss in proof ,? and prov "d , a very woe ;	Sadness	Sadness
Before , a joy propos "d ; behind a dream .	Sadness	Sadness
All this the world well knows ; yet none knows well	Sadness	Sadness
To shun the heaven that leads men to this hell .	Sadness	Sadness


The Passionate Pilgrim I .		

When my love swears that she is made of truth ,	Sadness	Sadness
I do believe her , though I know she lies ,	Sadness	Sadness
That she might think me some untutor "d youth ,	Sadness	Sadness
Unskilful in the world "s false forgeries ,	Sadness	Sadness
Thus vainly thinking that she thinks me young ,	Sadness	Sadness
Although I know my years be past the best ,	Sadness	Sadness
I smiling credit her false-speaking tongue ,	Sadness	Sadness
Outfacing faults in love with love "s ill rest .	Sadness	Sadness
But wherefore says my love that she is young ?	Beauty / Joy	Beauty / Joy
And wherefore say not I that I am old ?	Beauty / Joy	Beauty / Joy
O , love "s best habit is a soothing tongue ,	Beauty / Joy	Beauty / Joy
And age , in love , loves not to have years told .	Beauty / Joy	Beauty / Joy
Therefore , I "ll lie with love , and love with me ,	Beauty / Joy	Beauty / Joy
Since that our faults in love thus smother "d be .	Beauty / Joy	Beauty / Joy


Crossing the Bar		

Sunset and evening star,	Beauty / Joy	Vitality
And one clear call for me!	Beauty / Joy	Vitality
And may there be no moaning of the bar,	Beauty / Joy	Vitality
When I put out to sea,	Beauty / Joy	Vitality

But such a tide as moving seems asleep,	Beauty / Joy	Sadness
Too full for sound and foam,	Beauty / Joy	Sadness
When that which drew from out the boundless deep	Beauty / Joy	Sadness
Turns again home.	Beauty / Joy	Sadness

Twilight and evening bell,	Sadness	Vitality
And after that the dark!	Sadness	Vitality
And may there be no sadness of farewell,	Sadness	Vitality
When I embark;	Sadness	Vitality

For tho? from out our bourne of Time and Place	Beauty / Joy	Vitality
The flood may bear me far,	Beauty / Joy	Vitality
I hope to see my Pilot face to face	Beauty / Joy	Vitality
When I have crost the bar.	Beauty / Joy	Vitality


THE TYGER		

Tyger , tyger , burning bright	Beauty / Joy	Beauty / Joy
In the forests of the night ,	Beauty / Joy	Beauty / Joy
What immortal hand or eye	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Could frame thy fearful symmetry ?	Beauty / Joy --- Awe / Sublime	Beauty / Joy

In what distant deeps or skies	Beauty / Joy	Beauty / Joy
Burnt the fire of thine eyes ?	Beauty / Joy	Beauty / Joy
On what wings dare he aspire ?	Beauty / Joy	Beauty / Joy
What the hand dare seize the fire ?	Beauty / Joy	Beauty / Joy

And what shoulder and what art	Uneasiness	Uneasiness
Could twist the sinews of thy heart ?	Uneasiness	Uneasiness
And , when thy heart began to beat ,	Uneasiness	Uneasiness
What dread hand and what dread feet ?	Uneasiness	Uneasiness

What the hammer ?	Uneasiness	Uneasiness
what the chain ?	Uneasiness	Uneasiness
In what furnace was thy brain ?	Uneasiness	Uneasiness
What the anvil ?	Uneasiness	Uneasiness
what dread grasp	Uneasiness	Uneasiness
Dare its deadly terrors clasp ?	Uneasiness	Uneasiness

When the stars threw down their spears ,	Awe / Sublime	Awe / Sublime
And watered heaven with their tears ,	Awe / Sublime	Awe / Sublime
Did he smile his work to see ?	Awe / Sublime	Awe / Sublime
Did he who made the lamb make thee ?	Awe / Sublime	Awe / Sublime

Tyger , tyger , burning bright	Beauty / Joy	Beauty / Joy
In the forests of the night ,	Beauty / Joy	Beauty / Joy
What immortal hand or eye	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime
Dare frame thy fearful symmetry ?	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime


Leda and the Swan		

A sudden blow: the great wings beating still	Suspense	Suspense --- Uneasiness
Above the staggering girl, her thighs caressed	Uneasiness	Suspense --- Uneasiness
By the dark webs, her nape caught in his bill,	Uneasiness	Suspense --- Uneasiness
He holds her helpless breast upon his breast.	Uneasiness	Suspense --- Uneasiness

How can those terrified vague fingers push	Uneasiness	Suspense --- Uneasiness
The feathered glory from her loosening thighs?	Uneasiness	Suspense --- Uneasiness
And how can body, laid in that white rush,	Uneasiness	Suspense --- Uneasiness
But feel the strange heart beating where it lies?	Uneasiness	Suspense --- Uneasiness

A shudder in the loins engenders there	Uneasiness	Uneasiness
The broken wall, the burning roof and tower	Uneasiness	Uneasiness
And Agamemnon dead.	Uneasiness	Uneasiness
Being so caught up,	Uneasiness	Uneasiness
So mastered by the brute blood of the air,	Uneasiness	Uneasiness
Did she put on his knowledge with his power	Uneasiness	Uneasiness
Before the indifferent beak could let her drop?	Uneasiness	Uneasiness


THE CHARGE OF THE LIGHT BRIGADE .		

Half a league , half a league ,	Uneasiness	Suspense --- Uneasiness
Half a league onward ,	Uneasiness	Suspense --- Uneasiness
All in the valley of Death	Uneasiness	Suspense --- Uneasiness
Rode the six hundred .	Uneasiness	Suspense --- Uneasiness
? Forward , the Light Brigade !	Uneasiness --- Suspense	Suspense --- Uneasiness
?	Uneasiness --- Suspense	Suspense --- Uneasiness
? Charge for the guns !	Uneasiness --- Suspense	Suspense --- Uneasiness
? he said :	Uneasiness --- Suspense	Suspense --- Uneasiness
Into the valley of Death	Uneasiness --- Suspense	Suspense --- Uneasiness
Rode the six hundred .	Uneasiness --- Suspense	Suspense --- Uneasiness

? Forward , the Light Brigade !	Uneasiness	Uneasiness
?	Uneasiness	Uneasiness
Was there a man dismay "d ?	Uneasiness	Uneasiness
Not tho ? the soldier knew	Uneasiness	Uneasiness
Some one had blunder "d :	Uneasiness	Uneasiness
Their "s not to make reply ,	Uneasiness	Uneasiness
Their "s not to reason why ,	Uneasiness	Uneasiness
Their "s but to do and die :	Uneasiness	Uneasiness
Into the valley of Death	Uneasiness	Uneasiness
Rode the six hundred .	Uneasiness	Uneasiness

Cannon to right of them ,	Uneasiness --- Vitality	Uneasiness
Cannon to left of them ,	Uneasiness --- Vitality	Uneasiness
Cannon in front of them	Uneasiness --- Vitality	Uneasiness
Volley "d and thunder "d ;	Uneasiness --- Vitality	Uneasiness
Storm "d at with shot and shell ,	Uneasiness --- Vitality	Uneasiness
Boldly they rode and well ,	Uneasiness	Uneasiness
Into the jaws of Death ,	Uneasiness	Uneasiness
Into the mouth of Hell	Uneasiness	Uneasiness
Rode the six hundred .	Uneasiness	Uneasiness

Flash "d all their sabres bare ,	Uneasiness	Uneasiness
Flash "d as they turn "d in air ,	Uneasiness	Uneasiness
Sabring the gunners there ,	Uneasiness	Uneasiness
Charging an army , while	Uneasiness	Uneasiness
All the world wonder "d :	Uneasiness	Uneasiness
Plunged in the battery-smoke	Uneasiness	Uneasiness
Right thro ? the line they broke ;	Uneasiness	Uneasiness
Cossack and Russian	Uneasiness	Uneasiness
Reel "d from the sabre-stroke	Uneasiness	Uneasiness
Shatter "d and sunder "d .	Uneasiness	Uneasiness
Then they rode back , but not	Uneasiness	Uneasiness
Not the six hundred .	Uneasiness	Uneasiness

Cannon to right of them ,	Uneasiness --- Vitality	Uneasiness
Cannon to left of them ,	Uneasiness --- Vitality	Uneasiness
Cannon behind them	Uneasiness --- Vitality	Uneasiness
Volley "d and thunder "d ;	Uneasiness --- Vitality	Uneasiness
Storm "d at with shot and shell ,	Uneasiness --- Vitality	Uneasiness
While horse and hero fell ,	Uneasiness	Uneasiness
They that had fought so well	Uneasiness	Uneasiness
Came thro ? the jaws of Death ,	Uneasiness	Uneasiness
Back from the mouth of Hell ,	Uneasiness	Uneasiness
All that was left of them ,	Uneasiness	Uneasiness
Left of six hundred .	Uneasiness	Uneasiness

When can their glory fade ?	Vitality	Vitality
O the wild charge they made !	Vitality	Vitality
All the world wondered .	Vitality	Vitality
Honor the charge they made !	Vitality	Vitality
Honor the Light Brigade ,	Vitality	Vitality
Noble six hundred !	Vitality	Vitality


THE MYSTERY OF PAIN .		

Pain has an element of blank ;	Sadness	Sadness
It cannot recollect	Sadness	Sadness
When it began , or if there were	Sadness	Sadness
A day when it was not .	Sadness	Sadness

It has no future but itself ,	Sadness	Sadness
Its infinite realms contain	Sadness	Sadness
Its past , enlightened to perceive	Sadness	Sadness
New periods of pain .	Sadness	Sadness


I taste a liquor never brewed		

I taste a liquor never brewed ,	Beauty / Joy --- Vitality	Beauty / Joy
From tankards scooped in pearl ;	Beauty / Joy --- Vitality	Beauty / Joy
Not all the vats upon the Rhine	Beauty / Joy --- Vitality	Beauty / Joy
Yield such an alcohol !	Beauty / Joy --- Vitality	Beauty / Joy

Inebriate of air am I ,	Beauty / Joy	Beauty / Joy --- Vitality
And debauchee of dew ,	Beauty / Joy	Beauty / Joy --- Vitality
Reeling , through endless summer days ,	Beauty / Joy	Beauty / Joy --- Vitality
From inns of molten blue .	Beauty / Joy	Beauty / Joy --- Vitality

When landlords turn the drunken bee	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality
Out of the foxglove "s door ,	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality
When butterflies renounce their drams ,	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality
I shall but drink the more !	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality

Till seraphs swing their snowy hats ,	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality
And saints to windows run ,	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality
To see the little tippler	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality
Leaning against the sun !	Beauty / Joy --- Vitality	Beauty / Joy --- Vitality


Bright star, would I were stedfast as thou art-?		

Bright star, would I were stedfast as thou art?	Awe / Sublime	Awe / Sublime
Not in lone splendour hung aloft the night	Awe / Sublime	Awe / Sublime
And watching, with eternal lids apart,	Awe / Sublime	Awe / Sublime
Like nature?s patient, sleepless Eremite,	Awe / Sublime	Awe / Sublime
The moving waters at their priestlike task	Beauty / Joy	Awe / Sublime
Of pure ablution round earth?s human shores,	Beauty / Joy	Awe / Sublime
Or gazing on the new soft-fallen mask	Beauty / Joy	Awe / Sublime
Of snow upon the mountains and the moors?	Beauty / Joy	Awe / Sublime
No?yet still stedfast, still unchangeable,	Beauty / Joy	Vitality
Pillow?d upon my fair love?s ripening breast,	Beauty / Joy	Vitality
To feel for ever its soft fall and swell,	Beauty / Joy	Vitality
Awake for ever in a sweet unrest,	Beauty / Joy	Vitality
Still, still to hear her tender-taken breath,	Beauty / Joy	Vitality
And so live ever?or else swoon to death.	Beauty / Joy --- Sadness	Vitality


On Seeing the Elgin Marbles?		

My spirit is too weak?mortality	Sadness	Sadness
Weighs heavily on me like unwilling sleep,	Sadness	Sadness
And each imagined pinnacle and steep	Sadness	Sadness
Of godlike hardship tells me I must die	Sadness	Sadness
Like a sick eagle looking at the sky.	Sadness	Sadness
Yet ?tis a gentle luxury to weep,	Sadness	Sadness
That I have not the cloudy winds to keep,	Sadness	Sadness
Fresh for the opening of the morning?s eye.	Sadness	Sadness
Such dim-conceived glories of the brain	Sadness	Sadness
Bring round the heart an indescribable feud;	Sadness	Sadness
So do these wonders a most dizzy pain,	Sadness	Sadness
That mingles Grecian grandeur with the rude	Sadness	Sadness
Wasting of old Time?with a billowy main?	Sadness	Sadness
A sun?a shadow of a magnitude.	Sadness	Sadness


The Banks O ? Doon ? Second Version		

Ye flowery banks o ? bonie Doon ,	Beauty / Joy	Beauty / Joy
How can ye blume sae fair ?	Beauty / Joy	Beauty / Joy
How can ye chant , ye little birds ,	Beauty / Joy	Beauty / Joy
And I sae fu ? o care !	Sadness	Beauty / Joy
Thou "ll break my heart , thou bonie bird ,	Sadness	Sadness
That sings upon the bough !	Sadness	Sadness
Thou minds me o ? the happy days	Sadness --- Nostalgia	Sadness --- Nostalgia
When my fause Luve was true .	Sadness --- Nostalgia	Sadness --- Nostalgia
Thou "ll break my heart , thou bonie bird ,	Sadness	Sadness
That sings beside thy mate ;	Sadness	Sadness
For sae I sat , and sae I sang ,	Sadness	Sadness
And wist na o ? my fate .	Sadness	Sadness

Aft hae I rov "d by bonie Doon ,	Nostalgia --- Beauty / Joy	Beauty / Joy --- Nostalgia
To see the woodbine twine ;	Nostalgia --- Beauty / Joy	Beauty / Joy --- Nostalgia
And ilka bird sang o ? its Luve ,	Nostalgia --- Beauty / Joy	Beauty / Joy --- Nostalgia
And sae did I o ? mine .	Nostalgia --- Beauty / Joy	Beauty / Joy --- Nostalgia
Wi ? lightsome heart I pu "d a rose ,	Nostalgia --- Beauty / Joy	Beauty / Joy --- Nostalgia
Upon its thorny tree ;	Nostalgia --- Beauty / Joy	Beauty / Joy --- Nostalgia
But my fause Luver staw my rose ,	Sadness --- Beauty / Joy	Beauty / Joy
And left the thorn wi ? me .	Sadness --- Beauty / Joy	Beauty / Joy
Wi ? lightsome heart I pu "d a rose ,	Sadness --- Beauty / Joy	Beauty / Joy
Upon a morn in June ;	Sadness --- Beauty / Joy	Beauty / Joy
And sae I flourished on the morn ,	Sadness --- Beauty / Joy	Beauty / Joy
And sae was pu "d or noon .	Sadness --- Beauty / Joy	Beauty / Joy


A Man "s A Man For A ? That		

Is there for honest Poverty	Sadness	Vitality --- Sadness
That hings his head , an ? a ? that ;	Sadness	Vitality --- Sadness
The coward slave ? we pass him by ,	Sadness	Vitality --- Sadness
We dare be poor for a ? that !	Sadness	Vitality --- Sadness
For a ? that , an ? a ? that .	Sadness	Vitality --- Sadness
Our toils obscure an ? a ? that ,	Sadness	Vitality --- Sadness
The rank is but the guinea "s stamp ,	Sadness	Vitality --- Sadness
The Man "s the gowd for a ? that .	Sadness	Vitality --- Sadness

What though on hamely fare we dine ,	Sadness	Vitality
Wear hoddin grey , an ? a that ;	Sadness	Vitality
Gie fools their silks , and knaves their wine ;	Sadness	Vitality
A Man "s a Man for a ? that :	Sadness	Vitality
For a ? that , and a ? that ,	Sadness	Vitality
Their tinsel show , an ? a ? that ;	Sadness	Vitality
The honest man , tho ? e"er sae poor ,	Sadness	Vitality
Is king o ? men for a ? that .	Sadness	Vitality

Ye see yon birkie , ca "d a lord ,	Humor	Vitality
Wha struts , an ? stares , an ? a ? that ;	Humor	Vitality
Tho ? hundreds worship at his word ,	Humor	Vitality
He "s but a coof for a ? that :	Humor	Vitality
For a ? that , an ? a ? that ,	Humor	Vitality
His ribband , star , an ? a ? that :	Humor	Vitality
The man o ? independent mind	Humor	Vitality
He looks an ? laughs at a ? that .	Humor	Vitality

A prince can mak a belted knight ,	Beauty / Joy	Vitality
A marquis , duke , an ? a ? that ;	Beauty / Joy	Vitality
But an honest man "s abon his might ,	Beauty / Joy	Vitality
Gude faith , he maunna fa ? that !	Beauty / Joy	Vitality
For a ? that , an ? a ? that ,	Beauty / Joy	Vitality
Their dignities an ? a ? that ;	Beauty / Joy	Vitality
The pith o ? sense , an ? pride o ? worth ,	Beauty / Joy	Vitality
Are higher rank than a ? that .	Beauty / Joy	Vitality

Then let us pray that come it may ,	Beauty / Joy	Vitality --- Beauty / Joy
( As come it will for a ? that ,)	Beauty / Joy	Vitality --- Beauty / Joy
That Sense and Worth , o"er a ? the earth ,	Beauty / Joy	Vitality --- Beauty / Joy
Shall bear the gree , an ? a ? that .	Beauty / Joy	Vitality --- Beauty / Joy
For a ? that , an ? a ? that ,	Beauty / Joy	Vitality --- Beauty / Joy
It "s coming yet for a ? that ,	Beauty / Joy	Vitality --- Beauty / Joy
That Man to Man , the world o"er ,	Beauty / Joy	Vitality --- Beauty / Joy
Shall brothers be for a ? that .	Beauty / Joy	Vitality --- Beauty / Joy


Morning at the Window		

They are rattling breakfast plates in basement kitchens ,	Uneasiness	Uneasiness
And along the trampled edges of the street	Uneasiness	Uneasiness
I am aware of the damp souls of housemaids	Uneasiness	Uneasiness
Sprouting despondently at area gates .	Uneasiness	Uneasiness

The brown waves of fog toss up to me	Uneasiness	Uneasiness
Twisted faces from the bottom of the street ,	Uneasiness	Uneasiness
And tear from a passer-by with muddy skirts	Uneasiness	Uneasiness
An aimless smile that hovers in the air	Sadness --- Uneasiness	Uneasiness
And vanishes along the level of the roofs .	Sadness --- Uneasiness	Uneasiness


Preludes		

The winter evening settles down	Beauty / Joy	Beauty / Joy
With smell of steaks in passageways .	Beauty / Joy	Beauty / Joy
Six o"clock .	Beauty / Joy	Beauty / Joy
The burnt-out ends of smoky days .	Beauty / Joy	Beauty / Joy
And now a gusty shower wraps	Beauty / Joy	Beauty / Joy
The grimy scraps	Beauty / Joy	Beauty / Joy
Of withered leaves about your feet	Beauty / Joy	Beauty / Joy
And newspapers from vacant lots ;	Beauty / Joy	Beauty / Joy
The showers beat	Beauty / Joy	Beauty / Joy
On broken blinds and chimney-pots ,	Beauty / Joy	Beauty / Joy
And at the corner of the street	Beauty / Joy	Beauty / Joy
A lonely cab-horse steams and stamps .	Sadness --- Beauty / Joy	Beauty / Joy
And then the lighting of the lamps .	Beauty / Joy	Beauty / Joy

The morning comes to consciousness	Beauty / Joy	Beauty / Joy --- Vitality
Of faint stale smells of beer	Beauty / Joy	Beauty / Joy --- Vitality
From the sawdust-trampled street	Beauty / Joy	Beauty / Joy --- Vitality
With all its muddy feet that press	Beauty / Joy	Beauty / Joy --- Vitality
To early coffee-stands .	Beauty / Joy	Beauty / Joy --- Vitality
With the other masquerades	Beauty / Joy	Beauty / Joy --- Vitality
That time resumes ,	Beauty / Joy	Beauty / Joy --- Vitality
One thinks of all the hands	Beauty / Joy	Beauty / Joy --- Vitality
That are raising dingy shades	Beauty / Joy	Beauty / Joy --- Vitality
In a thousand furnished rooms .	Beauty / Joy	Beauty / Joy --- Vitality

You tossed a blanket from the bed ,	Uneasiness	Uneasiness --- Sadness
You lay upon your back , and waited ;	Uneasiness	Uneasiness --- Sadness
You dozed , and watched the night revealing	Uneasiness	Uneasiness --- Sadness
The thousand sordid images	Uneasiness	Uneasiness --- Sadness
Of which your soul was constituted ;	Uneasiness	Uneasiness --- Sadness
They flickered against the ceiling .	Sadness --- Uneasiness	Uneasiness --- Sadness
And when all the world came back	Sadness --- Uneasiness	Uneasiness --- Sadness
And the light crept up between the shutters ,	Sadness --- Uneasiness	Uneasiness --- Sadness
And you heard the sparrows in the gutters ,	Sadness --- Uneasiness	Uneasiness --- Sadness
You had such a vision of the street	Sadness --- Uneasiness	Uneasiness --- Sadness
As the street hardly understands ;	Sadness --- Uneasiness	Uneasiness --- Sadness
Sitting along the bed "s edge , where	Sadness --- Uneasiness	Sadness --- Uneasiness
You curled the papers from your hair ,	Sadness --- Uneasiness	Sadness --- Uneasiness
Or clasped the yellow soles of feet	Uneasiness	Sadness --- Uneasiness
In the palms of both soiled hands .	Uneasiness	Sadness --- Uneasiness

His soul stretched tight across the skies	Vitality	Vitality
That fade behind a city block ,	Vitality	Vitality
Or trampled by insistent feet	Vitality	Vitality
At four and five and six o"clock	Vitality	Vitality
And short square fingers stuffing pipes ,	Vitality	Vitality
And evening newspapers , and eyes	Vitality	Vitality
Assured of certain certainties ,	Vitality	Vitality
The conscience of a blackened street	Vitality	Vitality
Impatient to assume the world .	Vitality	Vitality
I am moved by fancies that are curled	Vitality	Vitality
Around these images , and cling :	Vitality	Vitality
The notion of some infinitely gentle	Awe / Sublime	Vitality --- Awe / Sublime
Infinitely suffering thing .	Awe / Sublime	Vitality --- Awe / Sublime
Wipe your hand across your mouth , and laugh ;	Beauty / Joy	Vitality --- Awe / Sublime
The worlds revolve like ancient women	Beauty / Joy	Vitality --- Awe / Sublime
Gathering fuel in vacant lots .	Beauty / Joy	Vitality --- Awe / Sublime


Death		

Nor dread nor hope attend	Sadness	Sadness
A dying animal;	Sadness	Sadness
A man awaits his end	Sadness	Sadness
Dreading and hoping all;	Sadness	Sadness
Many times he died,	Sadness	Sadness
Many times rose again,	Sadness	Sadness
A great man in his pride	Uneasiness	Sadness --- Uneasiness
Confronting murderous men	Uneasiness	Sadness --- Uneasiness
Casts derision upon	Uneasiness	Sadness --- Uneasiness
Supersession of breath;	Uneasiness	Sadness --- Uneasiness
He knows death to the bone ?	Uneasiness	Sadness --- Uneasiness
Man has created death.	Uneasiness	Sadness --- Uneasiness


The Second Coming		

Turning and turning in the widening gyre	Uneasiness	Uneasiness
The falcon cannot hear the falconer;	Uneasiness	Uneasiness
Things fall apart; the centre cannot hold;	Uneasiness	Uneasiness
Mere anarchy is loosed upon the world,	Uneasiness	Uneasiness
The blood-dimmed tide is loosed, and everywhere	Uneasiness	Uneasiness
The ceremony of innocence is drowned;	Uneasiness	Uneasiness
The best lack all conviction, while the worst	Uneasiness	Uneasiness
Are full of passionate intensity.	Uneasiness	Uneasiness

Surely some revelation is at hand;	Suspense	Suspense
Surely the Second Coming is at hand.	Suspense	Suspense
The Second Coming!	Suspense	Suspense --- Uneasiness
Hardly are those words out	Suspense	Suspense --- Uneasiness
When a vast image out of Spiritus Mundi	Suspense	Suspense --- Uneasiness
Troubles my sight: somewhere in sands of the desert	Suspense --- Uneasiness	Suspense --- Uneasiness
A shape with lion body and the head of a man,	Suspense --- Uneasiness	Suspense --- Uneasiness
A gaze blank and pitiless as the sun,	Suspense --- Uneasiness	Suspense --- Uneasiness
Is moving its slow thighs, while all about it	Suspense --- Uneasiness	Suspense --- Uneasiness
Reel shadows of the indignant desert birds.	Suspense --- Uneasiness	Suspense --- Uneasiness
The darkness drops again; but now I know	Suspense --- Uneasiness	Uneasiness
That twenty centuries of stony sleep	Suspense --- Uneasiness	Uneasiness
Were vexed to nightmare by a rocking cradle,	Suspense --- Uneasiness	Uneasiness
And what rough beast, its hour come round at last,	Suspense --- Uneasiness	Uneasiness
Slouches towards Bethlehem to be born?	Suspense --- Uneasiness	Uneasiness


An Invective against Gold .		

Of all the Poisons that the fruitful Earth	Annoyance	Annoyance
E"er yet brought forth , or Monsters she gave Birth ,	Annoyance	Annoyance
Nought to Mankind has e"er so fatal been ,	Annoyance	Annoyance
As thou , accursed Gold , their Care and Sin .	Annoyance	Annoyance

Methinks I the Advent"rous Merchant see ,	Sadness	Sadness
Ploughing the faithless Seas , in search of thee ,	Sadness	Sadness
His dearest Wife and Children left behind ,	Sadness	Sadness
( His real Wealth ) while he , a Slave to th ? Wind ,	Sadness	Sadness
Sometimes becalm "d , the Shore with longing Eyes	Sadness	Sadness
Wishes to see , and what he wishes , Spies :	Sadness	Sadness
For a rude Tempest wakes him from his Dream ,	Sadness	Sadness
And Strands his Bark by a more sad Extream .	Sadness	Sadness
Thus , hopless Wretch , is his whole Life-time spent ,	Sadness	Sadness
And though thrice Wreck"t , ? s no Wiser than he went .	Sadness	Sadness

Again , I see , the Heavenly Fair despis "d ,	Annoyance --- Sadness	Sadness --- Uneasiness
A Hagg like Hell , with Gold , more highly priz "d ;	Annoyance --- Sadness	Sadness --- Uneasiness
Mens Faith betray "d , their Prince and Country Sold ,	Annoyance --- Sadness	Sadness --- Uneasiness
Their God deny "d , all for the Idol Gold .	Annoyance --- Sadness	Sadness --- Uneasiness

Unhappy Wretch , who first found out the Oar ,	Annoyance	Uneasiness --- Annoyance
What kind of Vengeance rests for thee in store ?	Annoyance	Uneasiness --- Annoyance
If Nebats Son , that Israel led astray ,	Annoyance	Uneasiness --- Annoyance
Meet a severe Reward at the last Day ?	Annoyance	Uneasiness --- Annoyance
Some strange unheard-of Judgement thou wilt find ,	Annoyance	Uneasiness --- Annoyance
Who thus hast caus "d to Sin all Humane Kind .	Annoyance	Uneasiness --- Annoyance


Love , the Soul of Poetry .		

When first Alexis did in Verse delight ,	Beauty / Joy	Beauty / Joy
His Muse in Low , but Graceful Numbers walk"t ,	Beauty / Joy	Beauty / Joy
And now and then a little Proudly stalk"t ;	Beauty / Joy	Beauty / Joy
But never aim "d at any noble Flight :	Beauty / Joy	Beauty / Joy
The Herds , the Groves , the gentle purling Streams ,	Beauty / Joy	Beauty / Joy
Adorn "d his Song , and were his highest Theams .	Beauty / Joy	Beauty / Joy

But Love these Thoughts , like Mists , did soon disperse ,	Beauty / Joy	Beauty / Joy
Enlarg "d his Fancy , and set free his Muse ,	Beauty / Joy	Beauty / Joy
Biding him more Illustrious Subjects choose ;	Beauty / Joy	Beauty / Joy
The Acts of Gods , and God-like Men reherse .	Beauty / Joy	Beauty / Joy
From thence new Raptures did his Breast inspire ,	Beauty / Joy	Beauty / Joy
His scarce Warm-Heart converted was to Fire .	Beauty / Joy	Beauty / Joy

Th ? exalted Poet rais "d by this new Flame ,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
With Vigor flys , where late he crept along ,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
And Acts Divine , in a Diviner Song ,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
Commits to the eternal Trompe of Fame .	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
And thus Alexis does prove Love to be ,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
As the Worlds Soul , the Soul of Poetry .	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime


SUCCESS		

Success is counted sweetest	Beauty / Joy	Beauty / Joy
By those who ne"er succeed .	Beauty / Joy	Beauty / Joy
To comprehend a nectar	Beauty / Joy	Beauty / Joy
Requires sorest need .	Beauty / Joy	Beauty / Joy

Not one of all the purple host	Sadness	Sadness
Who took the flag to-day	Sadness	Sadness
Can tell the definition ,	Sadness	Sadness
So clear , of victory ,	Sadness	Sadness

As he , defeated , dying ,	Sadness	Sadness
On whose forbidden ear	Sadness	Sadness
The distant strains of triumph	Sadness	Sadness
Break , agonized and clear !	Sadness	Sadness


I felt a funeral in my brain		

I felt a funeral in my brain ,	Sadness	Sadness
And mourners , to and fro ,	Sadness	Sadness
Kept treading , treading , till it seemed	Sadness --- Awe / Sublime	Sadness
That sense was breaking through .	Sadness --- Awe / Sublime	Sadness

And when they all were seated ,	Sadness	Sadness
A service like a drum	Sadness	Sadness
Kept beating , beating , till I thought	Sadness	Sadness
My mind was going numb .	Sadness	Sadness

And then I heard them lift a box ,	Sadness	Sadness
And creak across my soul	Sadness	Sadness
With those same boots of lead , again .	Sadness	Sadness
Then space began to toll	Sadness	Sadness

As all the heavens were a bell ,	Awe / Sublime	Sadness --- Awe / Sublime
And Being but an ear ,	Awe / Sublime	Sadness --- Awe / Sublime
And I and silence some strange race ,	Awe / Sublime --- Sadness	Sadness --- Awe / Sublime
Wrecked , solitary , here .	Awe / Sublime --- Sadness	Sadness --- Awe / Sublime

And then a Plank in Reason, broke,	Awe / Sublime	Sadness --- Awe / Sublime
And I dropped down, and down -	Awe / Sublime	Sadness --- Awe / Sublime
And hit a World, at every plunge,	Awe / Sublime	Sadness --- Awe / Sublime
