Weltende		

Der Himmel sieht verbummelt aus und bleich,	Beauty / Joy	Beauty / Joy --- Humor
Als wäre ihm die Schminke ausgegangen.	Beauty / Joy	Beauty / Joy --- Humor

Auf lange Krücken schief herabgebückt	Uneasiness	Humor
Und schwatzend kriechen auf dem Feld zwei Lahme.	Uneasiness	Humor
Ein blonder Dichter wird vielleicht verrückt.	Uneasiness	Humor
Ein Pferdchen stolpert über eine Dame.	Uneasiness	Humor

An einem Fenster klebt ein fetter Mann.	Uneasiness	Humor
Ein Jüngling will ein weiches Weib besuchen.	Uneasiness	Humor
Ein grauer Clown zieht sich die Stiefel an.	Uneasiness	Humor
Ein Kinderwagen schreit und Hunde fluchen.	Uneasiness	Humor


Grodek		

Am Abend tönen die herbstlichen Wälder	Uneasiness	Uneasiness
Von tötlichen Waffen, die goldnen Ebenen	Uneasiness	Uneasiness
Und blauen Seen, darüber die Sonne	Uneasiness	Uneasiness
Düster hinrollt; umfängt die Nacht	Uneasiness	Uneasiness
Sterbende Krieger, die wilde Klage	Uneasiness	Uneasiness
Ihrer zerbrochenen Münder.	Uneasiness	Uneasiness
Doch stille sammelt im Weidengrund	Uneasiness	Uneasiness
Rotes Gewölk, darin ein zürnender Gott wohnt,	Uneasiness	Uneasiness
Das vergossne Blut sich, mondne Kühle;	Uneasiness	Uneasiness
Alle Straßen münden in schwarze Verwesung.	Uneasiness	Uneasiness
Unter goldnem Gezweig der Nacht und Sternen	Sadness --- Beauty / Joy	Sadness
Es schwankt der Schwester Schatten durch den schweigenden Hain,	Sadness --- Beauty / Joy	Sadness
Zu grüßen die Geister der Helden, die blutenden Häupter;	Sadness --- Beauty / Joy	Sadness
Und leise tönen im Rohr die dunkeln Flöten des Herbstes.	Sadness --- Beauty / Joy	Sadness
O stolzere Trauer! ihr ehernen Altäre,	Sadness	Sadness
Die heiße Flamme des Geistes nährt heute ein gewaltiger Schmerz,	Sadness	Sadness
Die ungebornen Enkel.	Sadness	Sadness


Augen in der Großstadt		

Wenn du zur Arbeit gehst	Suspense	Vitality
am frühen Morgen,	Suspense	Vitality
wenn du am Bahnhof stehst	Suspense	Vitality
Mit deinen Sorgen:	Suspense	Vitality
da zeigt die Stadt	Sadness	Sadness
dir asphaltglatt	Sadness	Sadness
im Menschentrichter	Sadness	Sadness
Millionen Gesichter:	Sadness	Sadness
Zwei fremde Augen, ein kurzer Blick,	Sadness	Sadness
die Braue, Pupillen, die Lider ?	Sadness	Sadness
Was war das? vielleicht dein Lebensglück...	Sadness	Sadness
vorbei, verweht, nie wieder.	Sadness	Sadness

Du gehst dein Leben lang	Sadness	Awe / Sublime --- Sadness
auf tausend Straßen;	Sadness	Awe / Sublime --- Sadness
du siehst auf deinem Gang,	Sadness	Awe / Sublime --- Sadness
die dich vergaßen.	Sadness	Awe / Sublime --- Sadness
Ein Auge winkt,	Sadness --- Beauty / Joy	Sadness
die Seele klingt;	Sadness --- Beauty / Joy	Sadness
du hasts gefunden,	Sadness --- Beauty / Joy	Sadness
nur für Sekunden...	Sadness --- Beauty / Joy	Sadness
Zwei fremde Augen, ein kurzer Blick,	Sadness	Sadness
die Braue, Pupillen, die Lider;	Sadness	Sadness
Was war das? kein Mensch dreht die Zeit zurück...	Sadness	Sadness --- Awe / Sublime
vorbei, verweht, nie wieder.	Sadness	Sadness --- Awe / Sublime

Du mußt auf deinem Gang	Sadness	Vitality
durch Städte wandern;	Sadness	Vitality
siehst einen Pulsschlag lang	Sadness	Vitality
den fremden Andern.	Sadness	Vitality
Es kann ein Feind sein,	Sadness --- Awe / Sublime	Beauty / Joy
es kann ein Freund sein,	Sadness --- Awe / Sublime	Beauty / Joy
es kann im Kampfe dein	Sadness --- Awe / Sublime	Beauty / Joy
Genosse sein.	Sadness --- Awe / Sublime	Beauty / Joy
Er sieht hinüber	Sadness --- Awe / Sublime	Sadness
und zieht vorüber...	Sadness --- Awe / Sublime	Sadness
Zwei fremde Augen, ein kurzer Blick,	Sadness --- Awe / Sublime	Sadness
die Braue, Pupillen, die Lider.	Sadness --- Awe / Sublime	Sadness
Was war das?	Sadness --- Awe / Sublime	Sadness --- Awe / Sublime
Von der großen Menschheit ein Stück!	Sadness --- Awe / Sublime	Sadness --- Awe / Sublime
Vorbei, verweht, nie wieder.	Sadness --- Awe / Sublime	Sadness --- Awe / Sublime


Vergänglichkeit der Schönheit		

Es wird der bleiche tod mit seiner kalten hand	Sadness --- Uneasiness	Uneasiness
Dir endlich mit der zeit umb deine brüste streichen /	Sadness --- Uneasiness	Uneasiness
Der liebliche corall der lippen wird verbleichen;	Sadness	Sadness
Der schultern warmer schnee wird werden kalter sand /	Sadness	Sadness

Der ugen süsser blitz / die kräffte deiner hand /	Sadness	Sadness
Für welchen solches fällt / die werden zeitlich weichen /	Sadness	Sadness
Das haar / das itzund kan des goldes glantz erreichen /	Sadness	Sadness
Tilget endlich tag und jahr als ein gemeines band.	Sadness	Sadness

Der wohlgesetzte fuß / die lieblichen gebärden /	Sadness	Sadness
Die werden theils zu staub / theils nichts und nichtig werden /	Sadness	Sadness
Denn opfert keiner mehr der gottheit deiner pracht.	Sadness	Sadness

Diß und noch mehr als diß muß endlich untergehen /	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Dein hertze kan allein zu aller zeit bestehen /	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Dieweil es die natur aus diamant gemacht.	Awe / Sublime	Beauty / Joy --- Awe / Sublime


Das Landleben		

Wunderseliger Mann, welcher der Stadt entfloh!	Beauty / Joy	Beauty / Joy
Jedes Säuseln des Baums, jedes Geräusch des Bachs,	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Jeder blinkende Kiesel,	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Predigt Tugend und Weisheit ihm!	Beauty / Joy --- Awe / Sublime	Beauty / Joy

Jedes Schattengesträuch ist ihm ein heiliger	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Tempel, wo ihm sein Gott näher vorüberwallt;	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Jeder Rasen ein Altar,	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Wo er vor dem Erhabnen kniet.	Beauty / Joy --- Awe / Sublime	Beauty / Joy

Seine Nachtigall tönt Schlummer herab auf ihn,	Beauty / Joy	Beauty / Joy
Seine Nachtigall weckt flötend ihn wieder auf,	Beauty / Joy	Beauty / Joy
Wenn das liebliche Frühroth	Beauty / Joy	Beauty / Joy
Durch die Bäum' auf sein Bette scheint.	Beauty / Joy	Beauty / Joy

Dann bewundert er dich, Gott, in der Morgenflur,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
In der steigenden Pracht deiner Verkünderin,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
Der allherrlichen Sonne,	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime
Dich im Wurm, und im Knospenzweig.	Awe / Sublime --- Beauty / Joy	Beauty / Joy --- Awe / Sublime

Ruht im wehenden Gras, wann sich die Kühl' ergießt,	Beauty / Joy	Beauty / Joy
Oder strömet den Quell über die Blumen aus;	Beauty / Joy	Beauty / Joy
Trinkt den Athem der Blüthe,	Beauty / Joy	Beauty / Joy
Trinkt die Milde der Abendluft.	Beauty / Joy	Beauty / Joy

Sein bestrohetes Dach, wo sich das Taubenvolk	Beauty / Joy	Beauty / Joy
Sonnt, und spielet und hüpft, winket ihm süßre Rast,	Beauty / Joy	Beauty / Joy
Als dem Städter der Goldsaal,	Beauty / Joy	Beauty / Joy
Als der Polster der Städterin.	Beauty / Joy	Beauty / Joy

Und der spielende Trupp schwirret zu ihm herab,	Vitality	Beauty / Joy
Gurrt und säuselt ihn an, flattert ihm auf den Korb;	Vitality	Beauty / Joy
Picket Krumen und Erbsen,	Vitality	Beauty / Joy
Picket Körner ihm aus der Hand.	Vitality	Beauty / Joy

Einsam wandelt er oft, Sterbegedanken voll,	Sadness	Sadness
Durch die Gräber des Dorfs, sezet sich auf ein Grab,	Sadness	Sadness
Und beschauet die Kreuze,	Sadness	Sadness
Und den wehenden Todtenkranz.	Sadness	Sadness

Wunderseliger Mann, welcher der Stadt entfloh!	Beauty / Joy	Beauty / Joy
Engel segneten ihn, als er geboren ward,	Beauty / Joy	Beauty / Joy
Streuten Blumen des Himmels	Beauty / Joy	Beauty / Joy
Auf die Wiege des Knaben aus.	Beauty / Joy	Beauty / Joy


Willkommen und Abschied / Es schlug mein Herz		

Es schlug mein Herz, geschwind zu Pferde!	Vitality	Suspense
Es war getan fast eh gedacht;	Vitality	Suspense
Der Abend wiegte schon die Erde	Beauty / Joy	Beauty / Joy
Und an den Bergen hing die Nacht	Beauty / Joy	Beauty / Joy
Schon stand im Nebelkleid die Eiche	Beauty / Joy	Uneasiness
Ein aufgetürmter Riese, da,	Uneasiness	Uneasiness
Wo Finsternis aus dem Gesträuche	Uneasiness	Uneasiness
Mit hundert schwarzen Augen sah.	Uneasiness	Uneasiness

Der Mond von einem Wolkenhügel	Beauty / Joy --- Uneasiness	Uneasiness
Sah kläglich aus dem Duft hervor;	Beauty / Joy --- Uneasiness	Uneasiness
Die winde schwangen leise Flügel	Beauty / Joy --- Uneasiness	Uneasiness
Umsausten schauerlich mein Ohr	Uneasiness	Uneasiness
Die Nacht schuf tausend Ungeheuer	Uneasiness	Uneasiness
Doch frisch und fröhlich war mein Mut	Vitality	Vitality --- Beauty / Joy
In meinen Adern welches Feuer!	Vitality	Vitality --- Beauty / Joy
In meinen Herzen welche Glut!	Vitality	Vitality --- Beauty / Joy

Dich sah ich, und die milde Freude	Beauty / Joy	Beauty / Joy
Floß von dem süßen Blick auf mich;	Beauty / Joy	Beauty / Joy
Ganz war mein Herz an deiner Seite	Beauty / Joy	Beauty / Joy
Und jeder Atemzug für dich.	Beauty / Joy	Beauty / Joy
Ein rosafarbenes Frühlingswetter	Beauty / Joy	Beauty / Joy
Umgab das liebliche Gesicht,	Beauty / Joy	Beauty / Joy
Und Zärtlichkeit für mich - ihr Götter!	Vitality --- Beauty / Joy	Beauty / Joy
Ich hofft es, ich verdient es nicht!	Vitality --- Beauty / Joy	Beauty / Joy

Doch, ach schon mit der Morgensonne	Sadness	Sadness
Verengt der Abschied mir das Herz	Sadness	Sadness
In deinen Küssen welche Wonne!	Sadness	Sadness
In deinem Auge welcher Schmerz!	Sadness	Beauty / Joy
Ich ging und du standst und sahst zu Erden	Sadness	Sadness
Und sahst mir nach mit nassen Blick:	Sadness	Sadness
Und doch welch Glück geliebt zu werden!	Vitality --- Awe / Sublime	Awe / Sublime --- Beauty / Joy
Und lieben, Götter, welch ein Glück!	Vitality --- Awe / Sublime	Awe / Sublime --- Beauty / Joy


Frühling		

Frühling soll mit süßen Blicken	Beauty / Joy	Beauty / Joy --- Vitality
Mich entzücken und berücken,	Beauty / Joy	Beauty / Joy --- Vitality
Sommer mich mit Frucht und Myrthen	Beauty / Joy	Beauty / Joy --- Vitality
Reich bewirten, froh umgürten.	Beauty / Joy	Beauty / Joy --- Vitality

Herbst, du sollst mich Haushalt lehren,	Beauty / Joy	Vitality
Zu entbehren, zu begehren,	Beauty / Joy	Vitality
Und du Winter lehr mich sterben,	Beauty / Joy --- Sadness	Vitality
Mich verderben, Frühling erben.	Beauty / Joy --- Sadness	Vitality


Grenzen der Menschheit		

Wenn der uralte,	Awe / Sublime	Awe / Sublime
Heilige Vater	Awe / Sublime	Awe / Sublime
Mit gelassener Hand	Awe / Sublime	Awe / Sublime
Aus rollenden Wolken	Awe / Sublime	Awe / Sublime
Segnende Blitze	Awe / Sublime	Awe / Sublime
Über die Erde sät	Awe / Sublime	Awe / Sublime
Küss ich den letzten	Awe / Sublime	Awe / Sublime
Saum seines Kleides,	Awe / Sublime	Awe / Sublime
Kindliche Schauer	Awe / Sublime	Awe / Sublime
Treu in der Brust.	Awe / Sublime	Awe / Sublime

Denn mit Göttern	Beauty / Joy	Vitality
Soll sich nicht messen	Beauty / Joy --- Uneasiness	Vitality
Irgend ein Mensch.	Beauty / Joy --- Uneasiness	Vitality
Hebt er sich aufwärts	Beauty / Joy --- Uneasiness	Beauty / Joy
Und berührt	Beauty / Joy --- Uneasiness	Beauty / Joy
Mit dem Scheitel die Sterne,	Beauty / Joy --- Uneasiness	Beauty / Joy
Nirgends haften dann	Beauty / Joy --- Uneasiness	Beauty / Joy
Die unsichern Sohlen,	Beauty / Joy --- Uneasiness	Beauty / Joy
Und mit ihm spielen	Beauty / Joy --- Uneasiness	Beauty / Joy
Wolken und Winde.	Beauty / Joy --- Uneasiness	Beauty / Joy

Steht er mit festen,	Beauty / Joy	Beauty / Joy
Markigen Knochen	Beauty / Joy	Beauty / Joy
Auf der wohlgegründeten	Beauty / Joy	Beauty / Joy
Dauernden Erde,	Beauty / Joy	Beauty / Joy
Reicht er nicht auf,	Beauty / Joy	Beauty / Joy
Nur mit der Eiche	Beauty / Joy	Beauty / Joy
Oder der Rebe	Beauty / Joy	Beauty / Joy
Sich zu vergleichen.	Beauty / Joy	Beauty / Joy

Was underscheidet	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Götter von Menschen?	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Daß viele Wellen	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Vor jenen wandeln,	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Ein ewiger Strom:	Awe / Sublime	Beauty / Joy --- Awe / Sublime
Uns hebt die Welle,	Awe / Sublime --- Sadness	Beauty / Joy --- Awe / Sublime
Verschlingt die Welle,	Awe / Sublime --- Sadness	Beauty / Joy --- Awe / Sublime
Und wir versinken.	Awe / Sublime --- Sadness	Beauty / Joy --- Awe / Sublime

Ein kleiner Ring	Awe / Sublime	Awe / Sublime
Begrenzt unser Leben,	Awe / Sublime	Awe / Sublime
Und viele Geschlechter	Awe / Sublime	Awe / Sublime
Reihen sie dauernd,	Awe / Sublime	Awe / Sublime
An ihres Daseins	Awe / Sublime	Awe / Sublime
Unendliche Kette.	Awe / Sublime	Awe / Sublime


Lebenslauf		

Größers wolltest auch du, aber die Liebe zwingt	Sadness	Sadness
All uns nieder, das Leid beuget gewaltiger,	Sadness	Sadness
Doch es kehret umsonst nicht	Sadness	Sadness
Unser Bogen, woher er kommt.	Sadness	Sadness

Aufwärts oder hinab! herrschet in heilger Nacht,	Sadness	Sadness
Wo die stumme Natur werdende Tage sinnt,	Sadness	Sadness
Herrscht im schiefesten Orkus	Sadness	Sadness
Nicht ein Grades, ein Recht noch auch?	Sadness	Sadness

Dies erfuhr ich. Denn nie, sterblichen Meistern gleich,	Sadness	Sadness --- Annoyance
Habt ihr Himmlischen, ihr Alleserhaltenden,	Sadness	Sadness --- Annoyance
Daß ich wüßte, mit Vorsicht	Sadness	Sadness --- Annoyance
Mich des ebenen Pfads geführt.	Sadness	Sadness --- Annoyance

Alles prüfe der Mensch, sagen die Himmlischen,	Awe / Sublime	Vitality --- Awe / Sublime
Daß er, kräftig genährt, danken für Alles lern',	Awe / Sublime	Vitality --- Awe / Sublime
Und verstehe die Freiheit,	Awe / Sublime	Vitality --- Awe / Sublime
Aufzubrechen, wohin er will.	Awe / Sublime	Vitality --- Awe / Sublime


An die Welt		

Mein oft bestürmtes Schiff, der grimmen Winde Spiel,	Beauty / Joy --- Vitality	Beauty / Joy
Der frechen Wellen Ball, das schier die Flut getrennet,	Beauty / Joy --- Vitality	Beauty / Joy
Das über Klipp' auf Klipp' und Schaum und Sand gerennet,	Beauty / Joy --- Vitality	Beauty / Joy
Kommt vor der zeit an' Port, den meine Seele will.	Beauty / Joy --- Vitality	Beauty / Joy

Oft, wenn uns schwarze Nacht im Mittag überfiel,	Uneasiness	Uneasiness
Hat der geschwinde Blitz die Segel schier verbrennet!	Uneasiness	Uneasiness
Wie oft hab' ich den Wind und Nord und Süd verkennet!	Uneasiness	Uneasiness
Wie schadhaft ist der Mast, Steu'rruder, Schwert und Kiel.	Uneasiness	Uneasiness

Steig aus, du müder Geist! Steig aus! Wir sind am Lande!	Vitality	Vitality
Was graut dir für dem Port? Jetzt wirst du aller Bande	Vitality	Vitality
Und Angst und herber Pein und schwerer Schmerzen los.	Vitality	Vitality

Ade, verfluchte Welt. Du See voll rauher Stürme:	Beauty / Joy --- Awe / Sublime	Vitality --- Beauty / Joy
Glück zu, mein Vaterland, das stete Ruh' im Schirme	Beauty / Joy --- Awe / Sublime	Vitality --- Beauty / Joy
Und Schutz und Frieden hält, du ewiglichtes Schloß!	Beauty / Joy --- Awe / Sublime	Vitality --- Beauty / Joy


Im Abendrot		

Wir sind durch Not und Freude	Beauty / Joy	Beauty / Joy
Gegangen Hand in Hand,	Beauty / Joy	Beauty / Joy
Vom Wandern ruhen wir beide	Beauty / Joy	Beauty / Joy
Nun überm stillen Land.	Beauty / Joy	Beauty / Joy

Rings sich die Täler neigen,	Beauty / Joy	Beauty / Joy
Es dunkelt schon die Luft,	Beauty / Joy --- Suspense	Beauty / Joy
Zwei Lerchen nur noch steigen	Beauty / Joy	Beauty / Joy
Nachträumend in den Duft.	Beauty / Joy	Beauty / Joy

Tritt her und laß sie schwirren,	Suspense	Vitality
Bald ist es Schlafenszeit,	Suspense	Vitality
Daß wir uns nicht verirren	Suspense --- Uneasiness	Vitality
In dieser Einsamkeit.	Suspense --- Uneasiness	Vitality

O weiter, stiller Friede!	Beauty / Joy	Beauty / Joy
So tief im Abendrot ,	Beauty / Joy	Beauty / Joy
Wie sind wir wandermüde ?	Beauty / Joy	Beauty / Joy
Ist das etwa der Tod?	Beauty / Joy --- Uneasiness	Beauty / Joy


Deutschland. Ein Wintermärchen, Caput 7 / VII		

Ich ging nach Haus und schlief, als ob	Beauty / Joy	Beauty / Joy
Die Engel gewiegt mich hätten.	Beauty / Joy	Beauty / Joy
Man ruht in deutschen Betten so weich,	Beauty / Joy	Beauty / Joy --- Humor
Denn das sind Federbetten.	Beauty / Joy	Beauty / Joy --- Humor

Wie sehnt ich mich oft nach der Süßigkeit	Beauty / Joy	Sadness
Des vaterländischen Pfühles,	Beauty / Joy	Sadness
Wenn ich auf harten Matratzen lag,	Beauty / Joy	Sadness
In der schlaflosen Nacht des Exiles!	Beauty / Joy	Sadness

Man schläft sehr gut und träumt auch gut	Beauty / Joy	Beauty / Joy --- Humor
In unseren Federbetten.	Beauty / Joy	Beauty / Joy --- Humor
Hier fühlt die deutsche Seele sich frei	Beauty / Joy	Beauty / Joy
Von allen Erdenketten.	Beauty / Joy	Beauty / Joy

Sie fühlt sich frei und schwingt sich empor	Beauty / Joy	Beauty / Joy
Zu den höchsten Himmelsräumen.	Beauty / Joy	Beauty / Joy
O deutsche Seele, wie stolz ist dein Flug	Beauty / Joy	Beauty / Joy
In deinen nächtlichen Träumen!	Beauty / Joy	Beauty / Joy

Die Götter erbleichen, wenn du nahst!	Humor	Suspense
Du hast auf deinen Wegen	Humor	Suspense --- Beauty / Joy
Gar manches Sternlein ausgeputzt	Humor	Suspense --- Beauty / Joy
Mit deinen Flügelschlägen!	Humor	Suspense --- Beauty / Joy

Franzosen und Russen gehört das Land,	Humor	Suspense
Das Meer gehört den Briten,	Humor	Suspense
Wir aber besitzen im Luftreich des Traums	Humor	Suspense
Die Herrschaft unbestritten.	Humor	Suspense

Hier üben wir die Hegemonie,	Humor	Suspense
Hier sind wir unzerstückelt;	Humor	Suspense
Die andern Völker haben sich	Humor	Suspense
Auf platter Erde entwickelt. ? ?	Humor	Suspense

Und als ich einschlief, da träumte mir,	Suspense	Beauty / Joy
Ich schlenderte wieder im hellen	Suspense	Beauty / Joy
Mondschein die hallenden Straßen entlang,	Suspense	Beauty / Joy
In dem altertümlichen Köllen.	Suspense	Beauty / Joy

Und hinter mir ging wieder einher	Uneasiness	Uneasiness
Mein schwarzer, vermummter Begleiter.	Uneasiness	Uneasiness
Ich war so müde, mir brachen die Knie,	Uneasiness	Uneasiness
Doch immer gingen wir weiter.	Uneasiness	Uneasiness

Wir gingen weiter. Mein Herz in der Brust	Uneasiness	Uneasiness
War klaffend aufgeschnitten,	Uneasiness	Uneasiness
Und aus der Herzenswunde hervor	Uneasiness	Uneasiness
Die roten Tropfen glitten.	Uneasiness	Uneasiness

Ich tauchte manchmal die Finger hinein,	Uneasiness	Uneasiness
Und manchmal ist es geschehen,	Uneasiness	Uneasiness
Daß ich die Haustürpfosten bestrich	Uneasiness	Uneasiness
Mit dem Blut im Vorübergehen.	Uneasiness	Uneasiness

Und jedesmal, wenn ich ein Haus	Sadness --- Uneasiness	Sadness
Bezeichnet in solcher Weise,	Sadness --- Uneasiness	Sadness
Ein Sterbeglöckchen erscholl fernher,	Sadness --- Uneasiness	Sadness
Wehmütig wimmernd und leise.	Sadness --- Uneasiness	Sadness

Am Himmel aber erblich der Mond,	Uneasiness	Uneasiness
Er wurde immer trüber;	Uneasiness	Uneasiness
Gleich schwarzen Rossen jagten an ihm	Uneasiness	Uneasiness
Die wilden Wolken vorüber.	Uneasiness	Uneasiness

Und immer ging hinter mir einher	Uneasiness	Uneasiness
Mit seinem verborgenen Beile	Uneasiness	Uneasiness
Die dunkle Gestalt ? so wanderten wir	Uneasiness	Uneasiness
Wohl eine gute Weile.	Uneasiness	Uneasiness

Wir gehen und gehen, bis wir zuletzt	Suspense	Suspense
Wieder zum Domplatz gelangen;	Suspense	Suspense
Weit offen standen die Pforten dort,	Suspense	Suspense
Wir sind hineingegangen.	Suspense	Suspense

Es herrschte im ungeheuren Raum	Uneasiness	Suspense --- Uneasiness
Nur Tod und Nacht und Schweigen;	Uneasiness	Suspense --- Uneasiness
Es brannten Ampeln hie und da,	Uneasiness	Suspense --- Uneasiness
Um die Dunkelheit recht zu zeigen.	Uneasiness	Suspense --- Uneasiness

Ich wandelte lange den Pfeilern entlang	Uneasiness	Uneasiness --- Suspense
Und hörte nur die Tritte	Uneasiness	Uneasiness --- Suspense
Von meinem Begleiter, er folgte mir	Uneasiness	Uneasiness --- Suspense
Auch hier bei jedem Schritte.	Uneasiness	Uneasiness --- Suspense

Wir kamen endlich zu einem Ort,	Beauty / Joy	Beauty / Joy
Wo funkelnde Kerzenhelle	Beauty / Joy	Beauty / Joy
Und blitzendes Gold und Edelstein;	Beauty / Joy	Beauty / Joy
Das war die Drei-Königs-Kapelle.	Beauty / Joy	Beauty / Joy

Die Heil'gen Drei Könige jedoch,	Uneasiness --- Suspense	Suspense
Die sonst so still dort lagen,	Uneasiness --- Suspense	Suspense
O Wunder! sie saßen aufrecht jetzt	Uneasiness --- Suspense	Suspense
Auf ihren Sarkophagen.	Uneasiness --- Suspense	Suspense

Drei Totengerippe, phantastisch geputzt,	Uneasiness	Beauty / Joy
Mit Kronen auf den elenden	Uneasiness	Beauty / Joy
Vergilbten Schädeln, sie trugen auch	Uneasiness	Beauty / Joy
Das Zepter in knöchernen Händen.	Uneasiness	Beauty / Joy

Wie Hampelmänner bewegten sie	Uneasiness	Beauty / Joy
Die längstverstorbenen Knochen;	Uneasiness	Beauty / Joy
Die haben nach Moder und zugleich	Uneasiness	Beauty / Joy
Nach Weihrauchduft gerochen.	Uneasiness	Beauty / Joy

Der eine bewegte sogar den Mund	Humor	Beauty / Joy --- Humor
Und hielt eine Rede, sehr lange;	Humor	Beauty / Joy --- Humor
Er setzte mir auseinander, warum	Humor	Beauty / Joy --- Humor
Er meinen Respekt verlange.	Humor	Beauty / Joy --- Humor

Zuerst weil er ein Toter sei,	Humor	Humor --- Beauty / Joy
Und zweitens weil er ein König,	Humor	Humor --- Beauty / Joy
Und drittens weil er ein Heil'ger sei ?	Humor	Humor --- Beauty / Joy
Das alles rührte mich wenig.	Humor	Humor --- Beauty / Joy

Ich gab ihm zur Antwort lachenden Muts:	Humor	Humor --- Beauty / Joy
»Vergebens ist deine Bemühung!	Humor	Humor --- Beauty / Joy
Ich sehe, daß du der Vergangenheit	Humor	Humor --- Beauty / Joy
Gehörst in jeder Beziehung.	Humor	Humor --- Beauty / Joy

Fort! fort von hier! im tiefen Grab	Vitality --- Humor	Humor
Ist eure natürliche Stelle.	Vitality --- Humor	Humor
Das Leben nimmt jetzt in Beschlag	Vitality --- Humor	Humor
Die Schätze dieser Kapelle.	Vitality --- Humor	Humor

Der Zukunft fröhliche Kavallerie	Vitality --- Humor	Humor
Soll hier im Dome hausen,	Vitality --- Humor	Humor
Und weicht ihr nicht willig, so brauch ich Gewalt	Vitality --- Humor	Humor
Und laß euch mit Kolben lausen!«	Vitality --- Humor	Humor

So sprach ich, und ich drehte mich um,	Suspense	Suspense
Da sah ich furchtbar blinken	Suspense	Suspense
Des stummen Begleiters furchtbares Beil ?	Suspense	Suspense
Und er verstand mein Winken.	Suspense	Suspense

Er nahte sich, und mit dem Beil	Uneasiness	Uneasiness
Zerschmetterte er die armen	Uneasiness	Uneasiness
Skelette des Aberglaubens, er schlug	Uneasiness	Uneasiness
Sie nieder ohn' Erbarmen.	Uneasiness	Uneasiness

Es dröhnte der Hiebe Widerhall	Uneasiness	Uneasiness
Aus allen Gewölben, entsetzlich! ?	Uneasiness	Uneasiness
Blutströme schossen aus meiner Brust,	Uneasiness	Uneasiness
Und ich erwachte plötzlich.	Uneasiness	Uneasiness


Zwei Segel		

Zwei Segel erhellend	Vitality --- Beauty / Joy	Beauty / Joy
Die tiefblaue Bucht!	Vitality --- Beauty / Joy	Beauty / Joy
Zwei Segel sich schwellend	Vitality --- Beauty / Joy	Beauty / Joy
Zu ruhiger Flucht!	Vitality --- Beauty / Joy	Beauty / Joy

Wie eins in den Winden	Vitality --- Beauty / Joy	Beauty / Joy
Sich wölbt und bewegt,	Vitality --- Beauty / Joy	Beauty / Joy
Wird auch das Empfinden	Vitality --- Beauty / Joy	Beauty / Joy
Des andern erregt.	Vitality --- Beauty / Joy	Beauty / Joy

Begehrt eins zu hasten,	Vitality --- Beauty / Joy	Beauty / Joy --- Vitality
Das andre geht schnell,	Vitality --- Beauty / Joy	Beauty / Joy --- Vitality
Verlangt eins zu rasten,	Vitality --- Beauty / Joy	Beauty / Joy --- Vitality
Ruht auch sein Gesell.	Vitality --- Beauty / Joy	Beauty / Joy --- Vitality


Ein alter Tibetteppich		

Deine Seele, die die meine liebet,	Beauty / Joy --- Awe / Sublime	Beauty / Joy
Ist verwirkt mit ihr im Teppichtibet.	Beauty / Joy --- Awe / Sublime	Beauty / Joy

Strahl in Strahl, verliebte Farben,	Beauty / Joy	Beauty / Joy
Sterne, die sich himmellang umwarben.	Beauty / Joy	Beauty / Joy

Unsere Füße ruhen auf der Kostbarkeit,	Beauty / Joy	Beauty / Joy
Maschentausendabertausendweit.	Beauty / Joy	Beauty / Joy

Süßer Lamasohn auf Moschuspflanzenthron,	Beauty / Joy	Beauty / Joy
Wie lange küßt Dein Mund den meinen wohl	Beauty / Joy	Beauty / Joy
Und Wang die Wange buntgeknüpfte Zeiten schon?	Beauty / Joy	Beauty / Joy


Nach der Schlacht		

In Maiensaaten liegen eng die Leichen,	Annoyance --- Sadness	Sadness
Im grünen Rain, auf Blumen, ihren Betten.	Annoyance --- Sadness	Sadness
Verlorne Waffen, Räder ohne Speichen,	Annoyance	Suspense
Und umgestürzt die eisernen Lafetten.	Annoyance	Suspense

Aus vielen Pfützen dampft des Blutes Rauch,	Uneasiness	Uneasiness
Die schwarz und rot den braunen Feldweg decken.	Uneasiness	Uneasiness
Und weißlich quillt der toten Pferde Bauch,	Uneasiness	Uneasiness
Die ihre Beine in die Frühe strecken.	Uneasiness	Uneasiness

Im kühlen Winde friert noch das Gewimmer	Sadness	Sadness
